,symbol,name,description,country,year,period,documentUrl,income,expenses,postedName,date,clientId,registrantId,senateId,houseRegistrantId,ticker
0,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/2da86b2f-d1a3-4605-8d7a-82cea3eac861/print/,30000.0,,,,140350,32098,32098-140350,31355,JHX
1,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/8d61f8ed-0bae-4171-afbc-936e4f38a43a/print/,20000.0,,,,140350,32098,32098-140350,31355,JHX
2,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/fd4b4273-5585-4572-b0cf-fcba30e8da50/print/,20000.0,,,,140350,32098,32098-140350,31355,JHX
3,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/524f160e-6ebf-41f2-8bc2-3f530c52a87d/print/,40000.0,,,,140350,32098,32098-140350,31355,JHX
4,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/1b6bd73e-bb4a-4ed7-a2b3-25831ffb1e4e/print/,20000.0,,,,140350,32098,32098-140350,31355,JHX
5,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/b52214d6-e60d-4852-ba24-f78a10d5fe1d/print/,20000.0,,,,140350,32098,32098-140350,31355,JHX
6,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/8cd413dd-83a1-442a-bcdf-6e0aaad1f965/print/,20000.0,,,,140350,32098,32098-140350,31355,JHX
7,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/0bcf3828-2443-4087-93a3-94379eaa72b8/print/,10000.0,,,,140350,32098,32098-140350,31355,JHX
8,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/566bd8cc-c08d-48bd-8424-e772929de9e1/print/,30000.0,,,,140350,32098,32098-140350,31355,JHX
9,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/cc27b244-3b21-4b9b-80cd-66d32b8ce92c/print/,10000.0,,,,140350,32098,32098-140350,31355,JHX
10,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/b8131858-c3db-4037-ac9b-f30d40964b31/print/,10000.0,,,,140350,32098,32098-140350,31355,JHX
11,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/bee56200-872e-404f-9fd8-b684d1a546ba/print/,20000.0,,,,140350,32098,32098-140350,31355,JHX
12,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/7422b87a-9d09-425f-9fbb-0d3630e2d0be/print/,20000.0,,,,140350,32098,32098-140350,31355,JHX
13,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/0e2af8e7-1908-4676-88b8-76b0f3dcc367/print/,30000.0,,,,140350,32098,32098-140350,31355,JHX
14,JHX,"JAMES HARDIE BUILDING PRODUCTS, INC.",Manufacturing,US,2023.0,Q4,https://lda.senate.gov/filings/public/filing/3f8ddd3b-3e84-457f-b141-72ecee7b1f4b/print/,30000.0,,,,140350,32098,32098-140350,31355,JHX
0,CSCO,CISCO SYSTEMS INC,,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/1315b069-c523-4744-a963-5debfd3327ec/print/,,670000.0,,,153203,44300,44300-153203,34195,CSCO
1,CSCO,CISCO SYSTEMS INC,,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/39fbb4f1-3e54-4747-afb6-68a35e25f049/print/,,610000.0,,,153203,44300,44300-153203,34195,CSCO
2,CSCO,CISCO SYSTEMS INC,,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/052c82b4-5447-4d10-bdbc-41c82f4a6424/print/,,510000.0,,,153203,44300,44300-153203,34195,CSCO
3,CSCO,CISCO SYSTEMS INC,,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/e061cf42-6325-4099-8f5e-d771968df357/print/,,910000.0,,,153203,44300,44300-153203,34195,CSCO
4,CSCO,CISCO SYSTEMS INC,,US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/c3b80836-02b3-411e-a9db-a0f0eb9c999d/print/,,490000.0,,,153203,44300,44300-153203,34195,CSCO
5,CSCO,CISCO SYSTEMS INC,,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/68a9c9c0-fa70-483f-b8b8-b6a511ed5e9a/print/,,460000.0,,,153203,44300,44300-153203,34195,CSCO
6,CSCO,CISCO SYSTEMS INC,,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/3e16fe00-bbec-4377-bc53-666b22e8326c/print/,,400000.0,,,153203,44300,44300-153203,34195,CSCO
7,CSCO,CISCO SYSTEMS INC,,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/2acdbab1-0ca9-4356-9782-8616c2561d2f/print/,,530000.0,,,153203,44300,44300-153203,34195,CSCO
8,CSCO,CISCO SYSTEMS INC,,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/af4831af-bc5d-40ec-8ff5-875259f90732/print/,,460000.0,,,153203,44300,44300-153203,34195,CSCO
9,CSCO,CISCO SYSTEMS INC,,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/070de6c8-624e-4743-9211-4cbeef5d96de/print/,,460000.0,,,153203,44300,44300-153203,34195,CSCO
10,CSCO,CISCO SYSTEMS INC,,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/348ef4c5-cc0a-4cd4-85f6-2aee859ff385/print/,,700000.0,,,153203,44300,44300-153203,34195,CSCO
11,CSCO,CISCO SYSTEMS INC,,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/89cfaefb-3aa4-4b77-8642-c0c5b3409034/print/,,770000.0,,,153203,44300,44300-153203,34195,CSCO
12,CSCO,CISCO SYSTEMS INC,,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/36a2fa31-a0ce-43a9-8d2e-f9908c97fdd3/print/,,1080000.0,,,153203,44300,44300-153203,34195,CSCO
13,CSCO,CISCO SYSTEMS INC,,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/2d0d26ea-e518-4369-93cd-ace8f34b2ebe/print/,,890000.0,,,153203,44300,44300-153203,34195,CSCO
14,CSCO,CISCO SYSTEMS INC,,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/33ced579-8fc9-452c-a29b-7ddf5b6ea67f/print/,,620000.0,,,153203,44300,44300-153203,34195,CSCO
15,CSCO,CISCO SYSTEMS INC,,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/b0531b9d-c1e2-4ae3-a07d-8e0ccbce2be4/print/,,640000.0,,,153203,44300,44300-153203,34195,CSCO
16,CSCO,CISCO SYSTEMS INC,,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/06d8b926-cfba-4011-b215-fde6a1fd0c0c/print/,,760000.0,,,153203,44300,44300-153203,34195,CSCO
17,CSCO,CISCO SYSTEMS INC,,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/efcc7f6f-9d7a-405b-8cf9-8b63f5f4bfe9/print/,,990000.0,,,153203,44300,44300-153203,34195,CSCO
18,CSCO,CISCO SYSTEMS INC,,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/d87050a1-80ee-4a83-9a3b-49e9678edfaa/print/,,710000.0,,,153203,44300,44300-153203,34195,CSCO
19,CSCO,CISCO SYSTEMS INC,,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/431cd819-dc93-4508-bada-84696e95f48f/print/,,490000.0,,,153203,44300,44300-153203,34195,CSCO
20,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/b91f0f0a-5337-41b9-9b9a-5716a4b7f71a/print/,60000.0,,,,160071,57475,57475-160071,35185,CSCO
21,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/333e4500-5199-4806-b949-179839c8e1da/print/,60000.0,,,,160071,57475,57475-160071,35185,CSCO
22,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/a229fcde-cd8e-4ebb-a831-045aad3a512b/print/,40000.0,,,,160071,57475,57475-160071,35185,CSCO
23,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/8e0372af-9b63-40f8-b9b4-4b0d7b4cf902/print/,50000.0,,,,160071,57475,57475-160071,35185,CSCO
24,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/40f2f072-0526-4819-a2f9-96ba514c7ce9/print/,50000.0,,,,160071,57475,57475-160071,35185,CSCO
25,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/d7c79446-f16e-40a6-892e-f6ea6fd4d33e/print/,60000.0,,,,160071,57475,57475-160071,35185,CSCO
26,CSCO,"CISCO SYSTEMS, INC.",Networking equipment &amp; Network Management/Internet,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/59b32792-c7f8-460f-8cff-bd34351b7afc/print/,50000.0,,,,173090,86196,86196-173090,36548,CSCO
27,CSCO,"CISCO SYSTEMS, INC.",Networking equipment &amp; Network Management/Internet,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/8bf65cc9-312e-43b4-b321-3023f000da8c/print/,50000.0,,,,173090,86196,86196-173090,36548,CSCO
28,CSCO,"CISCO SYSTEMS, INC.",Networking equipment &amp; Network Management/Internet,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/ab6b0462-8f77-4dbb-9bf2-2d6531f318ca/print/,50000.0,,,,173090,86196,86196-173090,36548,CSCO
29,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/67625b51-7c60-48c2-9a43-61ca102a7f61/print/,20000.0,,,,187738,40013096,40013096-187738,39840,CSCO
30,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/f1b2e2f6-dca6-4f0c-b258-3d87f39b0de1/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
31,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/ae21b04f-83fa-4b82-a426-7606b9a51df1/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
32,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/831dcb20-2956-4ce2-9000-a65008cf7fd3/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
33,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/34e61974-0718-4c73-9385-a9525ae3dd83/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
34,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/0009a594-da65-4b70-9cd9-14d0f8752ac6/print/,60000.0,,,,187738,40013096,40013096-187738,39840,CSCO
35,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/337f7e60-f4ec-41ad-b29f-c4829b3a6477/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
36,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/b2860bab-aee4-41cb-9ddf-a01a4d1153da/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
37,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/b612b1f1-2df4-43f6-9f83-8750f3b90399/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
38,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/5e649d7b-3747-443a-af93-42fd3a6f1795/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
39,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/bc0b8725-a834-4651-850d-142a42dd215b/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
40,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/9715a5d0-8543-44e0-8bdc-5f8183fa6cb5/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
41,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/aa831d12-e109-4771-b157-ea61e6a03c94/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
42,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/9cb0dc0a-902a-44aa-9513-7a865fa9264b/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
43,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/9841b03b-82ce-47b0-a3f5-9587e74bb862/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
44,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/09342d8c-d152-47ac-ac24-bc616e12ebb5/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
45,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/b365fda3-9bfd-4d55-a93f-bf9cf05b161f/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
46,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/e4066b65-411d-4ddc-993d-6cd1a33a0977/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
47,CSCO,CISCO SYSTEMS INC,"IT, networking, and cybersecurity company",US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/e2608a1e-dc0e-4117-a6dd-bf3e64ecfd6b/print/,50000.0,,,,187738,40013096,40013096-187738,39840,CSCO
48,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/b688275b-7b68-49af-8391-a9e00174e03c/print/,60000.0,,,,199162,401103500,401103500-199162,,CSCO
49,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/f5117ff5-b771-44a2-8feb-29849f786f79/print/,60000.0,,,,199162,401103500,401103500-199162,,CSCO
50,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/e6555f81-a851-4e3f-aa57-541aae807c55/print/,60000.0,,,,199162,401103500,401103500-199162,,CSCO
51,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/9f3ded8f-0088-4d84-b957-1a6dd7a3c8ae/print/,60000.0,,,,199162,401103500,401103500-199162,,CSCO
52,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/c4548c96-4f4c-4542-9eb3-7e35d81343bb/print/,60000.0,,,,199162,401103500,401103500-199162,,CSCO
53,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/ced220a0-a231-4bba-96d7-42b8109bd348/print/,60000.0,,,,199162,401103500,401103500-199162,,CSCO
54,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/014d8837-059e-417e-b5e4-61c7a355b442/print/,60000.0,,,,199162,401103500,401103500-199162,,CSCO
55,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/9c76d34b-7c8a-46b3-ba86-b5f68399a2bd/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
56,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/efc53f59-db03-4e1a-bf49-1713ff2ea194/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
57,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/b9701d43-9f1b-4211-8817-27110d142a0a/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
58,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/01830478-3218-4186-ac2b-a44a0769e9e9/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
59,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/0145cdfe-f21b-41ab-8f56-e54e79a178b0/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
60,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/038b9c9c-b2cc-4d5f-9079-0a3ba62fc66d/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
61,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/c3dbeef7-5d6c-4b9d-a307-ccfde3e60907/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
62,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/112248d6-4571-4d33-b48a-3525b25272b1/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
63,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/43a23303-6a5c-4f45-ac1c-ffd941d489ba/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
64,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/88f9fab6-4fba-47bb-8699-5f744cd39ad5/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
65,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/f00a1d3a-7542-4fe2-b827-dc344d312f6d/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
66,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/b239748d-bc26-4e1a-b909-5b729777cbd0/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
67,CSCO,"CISCO SYSTEMS, INC",Networking Equipment and Networking Management,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/58f43e3e-d841-4aaa-b3ce-9f471c7e7242/print/,60000.0,,,,199162,401103500,401103500-199162,401103500,CSCO
68,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/c3eb1ec2-c58d-4b93-8dfc-b421a4bb6708/print/,30000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
69,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/ea572a74-79a4-45f6-8455-c2002d5b2d75/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
70,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/a75d87e2-c0c1-4f20-ae8f-d3d4694789c3/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
71,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/2df57fef-8901-4b0c-9b79-a1dba99889db/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
72,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/fdd01e3d-70ea-4f55-810d-731a47627422/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
73,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/edf742d2-f653-44c3-9d79-98ec0b4cd009/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
74,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/f278b551-8d79-4204-b7b3-8f67a9b4ebca/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
75,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/112762ca-716b-4eac-885e-cbee9c03e9b9/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
76,CSCO,"CISCO SYSTEMS, INC.",Networking technology company.,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/2ffc83c9-5ded-4053-a989-adcca715a54e/print/,50000.0,,,,211956,401104703,401104703-211956,401104703,CSCO
77,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/97a849ad-acf8-4d3f-ad14-4737b35e8a01/print/,50000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
78,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/7b83d7e0-751c-4166-a7cc-78b80786261b/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
79,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/eeffa63b-ba5d-4395-afd2-79e9e05aeba8/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
80,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/b4ced614-f206-4914-b0d5-ab4b78368719/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
81,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/75942028-f954-4890-adf8-1d413e5ceb51/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
82,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/4a01efeb-96f5-471e-b1c9-e22e9158b416/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
83,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/3b96ca3e-5dba-4f59-900d-9a513b8c41df/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
84,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/83c4bdda-b2f6-4b73-9fc0-70a6efb88fae/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
85,CSCO,"CISCO SYSTEMS, INC.",Networking technology company,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/664bcde0-7fe2-49bd-b0f5-529ac0447de7/print/,90000.0,,,,212004,401103834,401103834-212004,401103834,CSCO
0,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/d7172629-8f07-405e-b60b-efdbfcd8496b/print/,30000.0,,,,200833,401104143,401104143-200833,,ATEX
1,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/89485d55-e3f7-466c-a440-1fb40348cc96/print/,20000.0,,,,200833,401104143,401104143-200833,,ATEX
2,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/103c6e1d-9796-4b95-bcd0-fb67f403d048/print/,30000.0,,,,200833,401104143,401104143-200833,,ATEX
3,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/67728c3e-3851-4801-9472-d4f05b21d420/print/,30000.0,,,,200833,401104143,401104143-200833,,ATEX
4,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/aa6f7254-0aac-43bc-9463-3dddddae721a/print/,30000.0,,,,200833,401104143,401104143-200833,,ATEX
5,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/7dfac438-c6a0-46bb-bd55-4fb6ce8e19a3/print/,30000.0,,,,200833,401104143,401104143-200833,,ATEX
6,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/9d73a8cd-fc1d-4885-b8fb-1fa1099c102a/print/,30000.0,,,,200833,401104143,401104143-200833,,ATEX
7,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/aa5f7438-e258-4942-8715-9eb81c138ffe/print/,30000.0,,,,200833,401104143,401104143-200833,,ATEX
8,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/bad68e39-6ed4-44fc-8b84-eb162f428047/print/,30000.0,,,,200833,401104143,401104143-200833,401104143,ATEX
9,ATEX,PDV WIRELESS (NOW DBA ANTERIX),"Known previously as PDV Wireless, the company has rebranded as Anterix.",US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/cfdddebb-6f12-4e05-b5c9-a803e38c6d90/print/,30000.0,,,,200833,401104143,401104143-200833,401104143,ATEX
