,symbol,year,month,change,mspr,ticker
39,KO,2023.0,3.0,-75020.0,-20.995657,KO
40,KO,2023.0,5.0,-569958.0,-46.420547,KO
41,KO,2023.0,7.0,-46132.0,-29.981543,KO
42,KO,2023.0,8.0,-177364.0,-33.333332,KO
43,KO,2023.0,9.0,-92029.0,-33.333332,KO
44,KO,2023.0,10.0,-105639.0,-30.654387,KO
45,KO,2023.0,11.0,-144724.0,-33.333332,KO
46,KO,2023.0,12.0,-91387.0,-32.70327,KO
47,KO,2024.0,1.0,-75000.0,-33.333332,KO
48,KO,2024.0,2.0,2222331.0,59.26385,KO
49,KO,2024.0,3.0,-75919.0,-50.39262,KO
50,KO,2024.0,4.0,55720.0,100.0,KO
51,KO,2024.0,5.0,-238763.0,-33.333332,KO
52,KO,2024.0,6.0,-100195.0,-33.333332,KO
53,KO,2024.0,7.0,-57091.0,-33.333332,KO
54,KO,2024.0,8.0,-115257.0,-33.333332,KO
0,HIX,2019.0,1.0,1292741.0,100.0,HIX
1,HIX,2019.0,2.0,11876.0,100.0,HIX
2,HIX,2019.0,12.0,-1341010.0,-100.0,HIX
3,HIX,2020.0,11.0,-13258.0,-100.0,HIX
4,HIX,2020.0,12.0,1200.0,100.0,HIX
0,SKY,2019.0,1.0,44376.0,100.0,SKY
1,SKY,2019.0,2.0,-9671.0,-100.0,SKY
2,SKY,2019.0,3.0,-10972073.0,-100.0,SKY
3,SKY,2019.0,10.0,-86500.0,-100.0,SKY
4,SKY,2019.0,11.0,-69606.0,-100.0,SKY
5,SKY,2019.0,12.0,-47453.0,-100.0,SKY
6,SKY,2020.0,4.0,3432.0,100.0,SKY
7,SKY,2020.0,7.0,29332.0,93.880424,SKY
8,SKY,2020.0,8.0,-28166.0,-100.0,SKY
9,SKY,2020.0,12.0,-10000.0,-100.0,SKY
10,SKY,2021.0,1.0,67297.0,98.10487,SKY
11,SKY,2021.0,3.0,-450902.0,-100.0,SKY
12,SKY,2021.0,5.0,-60000.0,-100.0,SKY
13,SKY,2021.0,6.0,-8675.0,-27.693535,SKY
14,SKY,2021.0,7.0,-37978.0,-100.0,SKY
15,SKY,2021.0,8.0,-29085.0,-50.950336,SKY
16,SKY,2021.0,11.0,-51731.0,-76.30729,SKY
17,SKY,2021.0,12.0,0.0,0.0,SKY
18,SKY,2022.0,1.0,113570.0,100.0,SKY
19,SKY,2022.0,2.0,0.0,0.0,SKY
20,SKY,2022.0,3.0,-2500.0,-100.0,SKY
21,SKY,2022.0,5.0,-6508.0,-100.0,SKY
22,SKY,2022.0,6.0,-6685.0,-100.0,SKY
23,SKY,2022.0,7.0,6628.0,17.194147,SKY
24,SKY,2022.0,8.0,-5921.0,-33.333332,SKY
25,SKY,2022.0,11.0,-1750.0,-100.0,SKY
26,SKY,2022.0,12.0,-11072.0,-100.0,SKY
27,SKY,2023.0,1.0,-56948.0,-61.256805,SKY
28,SKY,2023.0,2.0,-41554.0,-41.857887,SKY
29,SKY,2023.0,3.0,189242.0,100.0,SKY
30,SKY,2023.0,7.0,11968.0,100.0,SKY
31,SKY,2023.0,8.0,-10000.0,-33.333332,SKY
32,SKY,2023.0,9.0,-16300.0,-61.97719,SKY
33,SKY,2023.0,12.0,-20448.0,-35.286808,SKY
34,SKY,2024.0,1.0,-16803.0,-31.475134,SKY
35,SKY,2024.0,3.0,247377.0,91.36427,SKY
36,SKY,2024.0,6.0,-5671.0,-48.185913,SKY
37,SKY,2024.0,8.0,16528.0,100.0,SKY
0,ERC,2020.0,12.0,12500.0,100.0,ERC
1,ERC,2021.0,2.0,3000.0,100.0,ERC
2,ERC,2022.0,8.0,150.0,100.0,ERC
3,ERC,2023.0,6.0,2700.0,100.0,ERC
4,ERC,2024.0,1.0,-2500.0,-100.0,ERC
0,ALMU,2022.0,12.0,83333.0,100.0,ALMU
0,PECO,2021.0,7.0,274601.0,34.00459,PECO
1,PECO,2021.0,12.0,-463.0,-100.0,PECO
2,PECO,2022.0,1.0,-7400.0,-0.8682878,PECO
3,PECO,2022.0,3.0,7250.0,82.83821,PECO
4,PECO,2022.0,5.0,148437.0,97.98533,PECO
5,PECO,2022.0,6.0,23576.0,100.0,PECO
6,PECO,2022.0,8.0,0.0,0.0,PECO
7,PECO,2022.0,11.0,-9600.0,-100.0,PECO
8,PECO,2022.0,12.0,-1816.0,-1.242457,PECO
9,PECO,2023.0,1.0,-6376.0,-1.7971802,PECO
10,PECO,2023.0,3.0,137541.0,69.89618,PECO
11,PECO,2023.0,5.0,32158.0,100.0,PECO
12,PECO,2023.0,6.0,2776.0,100.0,PECO
13,PECO,2023.0,8.0,33017.0,66.98383,PECO
14,PECO,2023.0,10.0,1683.0,2.9287393,PECO
15,PECO,2024.0,1.0,-4822.0,-12.739762,PECO
16,PECO,2024.0,3.0,190660.0,76.502686,PECO
17,PECO,2024.0,4.0,26912.0,100.0,PECO
18,PECO,2024.0,5.0,0.0,0.0,PECO
19,PECO,2024.0,7.0,1963.0,0.8765154,PECO
0,PINS,2019.0,10.0,13357303.0,42.975693,PINS
1,PINS,2019.0,11.0,-139530.0,-11.072632,PINS
2,PINS,2019.0,12.0,-131666.0,-8.169559,PINS
3,PINS,2020.0,5.0,138808.0,1.0939025,PINS
4,PINS,2020.0,6.0,62199.0,0.7374599,PINS
5,PINS,2020.0,7.0,-1952.0,-0.23741183,PINS
6,PINS,2020.0,8.0,-211928.0,-0.8930979,PINS
7,PINS,2020.0,9.0,-22785.0,-0.33266032,PINS
8,PINS,2020.0,10.0,-313354.0,-1.8304602,PINS
9,PINS,2020.0,11.0,-575905.0,-18.104088,PINS
10,PINS,2020.0,12.0,-150174.0,-6.5942607,PINS
11,PINS,2021.0,1.0,0.0,0.0,PINS
12,PINS,2021.0,2.0,-681987.0,-78.78259,PINS
13,PINS,2021.0,3.0,-71855.0,-10.324869,PINS
14,PINS,2021.0,5.0,3981.0,100.0,PINS
15,PINS,2021.0,6.0,-8742.0,-5.507049,PINS
16,PINS,2021.0,7.0,-357396.0,-21.284416,PINS
17,PINS,2021.0,8.0,-32059.0,-12.828988,PINS
18,PINS,2021.0,9.0,-168379.0,-23.810291,PINS
19,PINS,2021.0,10.0,-287374.0,-27.305655,PINS
20,PINS,2021.0,11.0,-83064.0,-14.556084,PINS
21,PINS,2021.0,12.0,-911428.0,-34.064434,PINS
22,PINS,2022.0,1.0,-12014.0,-2.2888868,PINS
23,PINS,2022.0,3.0,-6291.0,-1.8679795,PINS
24,PINS,2022.0,4.0,40418.0,5.355619,PINS
25,PINS,2022.0,5.0,76203.0,74.87104,PINS
26,PINS,2022.0,6.0,6266324.0,27.411406,PINS
27,PINS,2022.0,7.0,-179282.0,-61.87173,PINS
28,PINS,2022.0,8.0,1145077.0,97.93822,PINS
29,PINS,2022.0,9.0,-180201.0,-57.846653,PINS
30,PINS,2022.0,10.0,-209209.0,-65.441,PINS
31,PINS,2022.0,11.0,-1819553.0,-19.68792,PINS
32,PINS,2022.0,12.0,-3182613.0,-24.30638,PINS
33,PINS,2023.0,1.0,-188363.0,-8.317521,PINS
34,PINS,2023.0,2.0,-99036.0,-100.0,PINS
35,PINS,2023.0,3.0,-208559.0,-97.09044,PINS
36,PINS,2023.0,4.0,-222202.0,-66.79071,PINS
37,PINS,2023.0,5.0,25151.0,17.16452,PINS
38,PINS,2023.0,6.0,-435043.0,-36.33622,PINS
39,PINS,2023.0,7.0,805528.0,37.72223,PINS
40,PINS,2023.0,8.0,-366922.0,-100.0,PINS
41,PINS,2023.0,9.0,-163248.0,-83.99086,PINS
42,PINS,2023.0,10.0,-229886.0,-100.0,PINS
43,PINS,2023.0,11.0,-725023.0,-39.920063,PINS
44,PINS,2023.0,12.0,-598104.0,-26.897665,PINS
45,PINS,2024.0,1.0,-173594.0,-100.0,PINS
46,PINS,2024.0,2.0,-198497.0,-64.87954,PINS
47,PINS,2024.0,3.0,-155070.0,-100.0,PINS
48,PINS,2024.0,4.0,193310.0,35.32389,PINS
49,PINS,2024.0,5.0,-233916.0,-31.229107,PINS
50,PINS,2024.0,6.0,-74806.0,-100.0,PINS
51,PINS,2024.0,7.0,-29620.0,-100.0,PINS
0,EBC,2020.0,10.0,274500.0,100.0,EBC
1,EBC,2021.0,10.0,-27500.0,-100.0,EBC
2,EBC,2021.0,11.0,683056.0,100.0,EBC
3,EBC,2021.0,12.0,-17500.0,-100.0,EBC
4,EBC,2022.0,3.0,-46270.0,-100.0,EBC
5,EBC,2022.0,5.0,-8441.0,-11.79586,EBC
6,EBC,2022.0,8.0,-28730.0,-100.0,EBC
7,EBC,2022.0,9.0,-24000.0,-100.0,EBC
8,EBC,2022.0,11.0,-25632.0,-100.0,EBC
9,EBC,2022.0,12.0,-52546.0,-100.0,EBC
10,EBC,2023.0,3.0,78438.0,18.056963,EBC
11,EBC,2023.0,5.0,45350.0,90.17697,EBC
12,EBC,2023.0,10.0,-18465.0,-100.0,EBC
13,EBC,2023.0,11.0,-28510.0,-100.0,EBC
14,EBC,2023.0,12.0,-18465.0,-100.0,EBC
15,EBC,2024.0,3.0,48005.0,11.233681,EBC
16,EBC,2024.0,5.0,47457.0,72.734375,EBC
0,TWFG,2025.0,7.0,294116.0,100.0,TWFG
0,CL,2019.0,1.0,-1828.0,-12.631288,CL
1,CL,2019.0,2.0,-48198.0,-100.0,CL
2,CL,2019.0,3.0,-16000.0,-100.0,CL
3,CL,2019.0,9.0,-19500.0,-100.0,CL
4,CL,2019.0,10.0,-34794.0,-96.1001,CL
5,CL,2019.0,11.0,-32000.0,-100.0,CL
6,CL,2019.0,12.0,-19322.0,-100.0,CL
7,CL,2020.0,3.0,-17750.0,-100.0,CL
8,CL,2020.0,4.0,501.0,100.0,CL
9,CL,2020.0,5.0,16716.0,72.8493,CL
10,CL,2020.0,7.0,703.0,100.0,CL
11,CL,2020.0,8.0,3526.0,0.61870503,CL
12,CL,2020.0,9.0,-1987.0,-100.0,CL
13,CL,2020.0,10.0,667.0,100.0,CL
14,CL,2020.0,11.0,10192.0,3.2671483,CL
15,CL,2021.0,1.0,600.0,100.0,CL
16,CL,2021.0,2.0,58575.0,44.820145,CL
17,CL,2021.0,4.0,228.0,100.0,CL
18,CL,2021.0,5.0,4915.0,2.72506,CL
19,CL,2021.0,7.0,516.0,100.0,CL
20,CL,2021.0,8.0,0.0,0.0,CL
21,CL,2021.0,9.0,572446.0,99.56691,CL
22,CL,2021.0,10.0,552.0,100.0,CL
23,CL,2021.0,11.0,-247488.0,-31.765638,CL
24,CL,2021.0,12.0,-2766.0,-100.0,CL
25,CL,2022.0,1.0,524.0,100.0,CL
26,CL,2022.0,2.0,-10486.0,-1.696363,CL
27,CL,2022.0,4.0,566.0,100.0,CL
28,CL,2022.0,5.0,16089.0,11.490419,CL
29,CL,2022.0,6.0,-50000.0,-33.333332,CL
30,CL,2022.0,7.0,546.0,100.0,CL
31,CL,2022.0,8.0,-208222.0,-33.12451,CL
32,CL,2022.0,9.0,704882.0,99.735695,CL
33,CL,2022.0,10.0,560.0,100.0,CL
34,CL,2022.0,11.0,-1622.0,-100.0,CL
35,CL,2022.0,12.0,-87.0,-100.0,CL
36,CL,2023.0,1.0,661.0,100.0,CL
37,CL,2023.0,2.0,13323.0,7.000941,CL
38,CL,2023.0,3.0,-2040.0,-100.0,CL
39,CL,2023.0,4.0,1035.0,100.0,CL
40,CL,2023.0,5.0,-209131.0,-25.34783,CL
41,CL,2023.0,7.0,988.0,100.0,CL
42,CL,2023.0,8.0,-33535.0,-34.263092,CL
43,CL,2023.0,9.0,415887.0,58.59734,CL
44,CL,2023.0,10.0,-661.0,-24.16819,CL
45,CL,2023.0,11.0,-56412.0,-35.406204,CL
46,CL,2023.0,12.0,-2562.0,-100.0,CL
47,CL,2024.0,1.0,725.0,100.0,CL
48,CL,2024.0,2.0,-223143.0,-23.17851,CL
49,CL,2024.0,4.0,855.0,100.0,CL
50,CL,2024.0,5.0,-26148.0,-12.076148,CL
51,CL,2024.0,7.0,-39210.0,-32.461296,CL
52,CL,2024.0,8.0,-51164.0,-32.56613,CL
0,INCY,2019.0,1.0,-1200.0,-1.9607843,INCY
1,INCY,2019.0,2.0,45389.0,69.41382,INCY
2,INCY,2019.0,3.0,0.0,0.0,INCY
3,INCY,2019.0,6.0,620.0,100.0,INCY
4,INCY,2019.0,9.0,1993.0,100.0,INCY
5,INCY,2019.0,10.0,-853.0,-0.5961408,INCY
6,INCY,2019.0,11.0,76.0,0.03494606,INCY
7,INCY,2019.0,12.0,6.0,0.008870753,INCY
8,INCY,2020.0,3.0,2349.0,33.52362,INCY
9,INCY,2020.0,4.0,40000.0,100.0,INCY
10,INCY,2020.0,5.0,10258.0,100.0,INCY
11,INCY,2020.0,6.0,1561.0,100.0,INCY
12,INCY,2020.0,7.0,54938.0,12.333479,INCY
13,INCY,2020.0,8.0,128.0,0.30439952,INCY
14,INCY,2020.0,9.0,1878.0,22.941608,INCY
15,INCY,2020.0,11.0,1666.0,51.07296,INCY
16,INCY,2020.0,12.0,1899.0,100.0,INCY
17,INCY,2021.0,1.0,80293.0,54.162365,INCY
18,INCY,2021.0,2.0,11447.0,69.04518,INCY
19,INCY,2021.0,3.0,-19718.0,-93.57441,INCY
20,INCY,2021.0,4.0,-786.0,-75.57692,INCY
21,INCY,2021.0,5.0,5373.0,87.15328,INCY
22,INCY,2021.0,6.0,-70586.0,-86.02593,INCY
23,INCY,2021.0,7.0,148235.0,63.88806,INCY
24,INCY,2021.0,8.0,-389.0,-100.0,INCY
25,INCY,2021.0,9.0,4464.0,85.19084,INCY
26,INCY,2021.0,10.0,-389.0,-100.0,INCY
27,INCY,2021.0,11.0,34644.0,100.0,INCY
28,INCY,2021.0,12.0,1576969.0,95.11072,INCY
29,INCY,2022.0,1.0,100370.0,46.908882,INCY
30,INCY,2022.0,2.0,2123001.0,99.889244,INCY
31,INCY,2022.0,3.0,391055.0,83.016846,INCY
32,INCY,2022.0,4.0,-44510.0,-34.7089,INCY
33,INCY,2022.0,6.0,71230.0,75.61089,INCY
34,INCY,2022.0,7.0,320129.0,75.731636,INCY
35,INCY,2022.0,9.0,1794.0,100.0,INCY
36,INCY,2022.0,10.0,8541.0,100.0,INCY
37,INCY,2022.0,12.0,-17438.0,-34.562176,INCY
38,INCY,2023.0,1.0,204023.0,37.883972,INCY
39,INCY,2023.0,2.0,-1179.0,-13.765324,INCY
40,INCY,2023.0,3.0,1502.0,1.8428996,INCY
41,INCY,2023.0,6.0,497510.0,99.80421,INCY
42,INCY,2023.0,7.0,290577.0,61.24618,INCY
43,INCY,2023.0,8.0,-21511.0,-100.0,INCY
44,INCY,2023.0,9.0,-8449.0,-100.0,INCY
45,INCY,2023.0,10.0,55249.0,100.0,INCY
46,INCY,2023.0,12.0,-1277.0,-100.0,INCY
47,INCY,2024.0,1.0,241957.0,89.9064,INCY
48,INCY,2024.0,2.0,78075.0,99.01838,INCY
49,INCY,2024.0,3.0,31598.0,100.0,INCY
50,INCY,2024.0,5.0,0.0,0.0,INCY
51,INCY,2024.0,6.0,-5340187.0,-95.01779,INCY
52,INCY,2024.0,7.0,255486.0,53.144318,INCY
0,BKKT,2021.0,10.0,3313632.0,12.77564,BKKT
1,BKKT,2021.0,11.0,-2180078.0,-21.553343,BKKT
2,BKKT,2021.0,12.0,967557.0,79.06305,BKKT
3,BKKT,2022.0,1.0,3282000.0,100.0,BKKT
4,BKKT,2022.0,2.0,486078.0,27.92268,BKKT
5,BKKT,2022.0,4.0,-488241.0,-100.0,BKKT
6,BKKT,2022.0,5.0,-16000.0,-100.0,BKKT
7,BKKT,2022.0,6.0,995143.0,100.0,BKKT
8,BKKT,2022.0,8.0,100000.0,16.666666,BKKT
9,BKKT,2022.0,9.0,125160.0,100.0,BKKT
10,BKKT,2022.0,10.0,-7500.0,-100.0,BKKT
11,BKKT,2022.0,11.0,-170000.0,-100.0,BKKT
12,BKKT,2022.0,12.0,-81127.0,-100.0,BKKT
13,BKKT,2023.0,1.0,-466010.0,-100.0,BKKT
14,BKKT,2023.0,2.0,848338.0,28.266193,BKKT
15,BKKT,2023.0,3.0,-124495.0,-100.0,BKKT
16,BKKT,2023.0,4.0,615784.0,76.854454,BKKT
17,BKKT,2023.0,5.0,-1412303.0,-100.0,BKKT
18,BKKT,2023.0,6.0,1494649.0,100.0,BKKT
19,BKKT,2023.0,7.0,-1441185.0,-100.0,BKKT
20,BKKT,2023.0,8.0,-20909.0,-100.0,BKKT
21,BKKT,2023.0,11.0,0.0,0.0,BKKT
22,BKKT,2023.0,12.0,-6079540.0,-98.17234,BKKT
23,BKKT,2024.0,1.0,-450734.0,-100.0,BKKT
24,BKKT,2024.0,2.0,-297400.0,-100.0,BKKT
25,BKKT,2024.0,3.0,17298662.0,100.0,BKKT
26,BKKT,2024.0,4.0,703975.0,95.060715,BKKT
27,BKKT,2024.0,5.0,47082.0,100.0,BKKT
28,BKKT,2024.0,6.0,92900.0,100.0,BKKT
0,VYNE,2020.0,9.0,103020.0,81.13089,VYNE
1,VYNE,2020.0,11.0,22561.0,100.0,VYNE
2,VYNE,2020.0,12.0,34603.0,52.912212,VYNE
3,VYNE,2021.0,1.0,4219409.0,100.0,VYNE
4,VYNE,2021.0,2.0,269064.0,100.0,VYNE
5,VYNE,2021.0,3.0,-861.0,-3.3293376,VYNE
6,VYNE,2021.0,5.0,3958.0,100.0,VYNE
7,VYNE,2021.0,6.0,-31344.0,-100.0,VYNE
8,VYNE,2021.0,7.0,41000.0,100.0,VYNE
9,VYNE,2021.0,8.0,-826397.0,-97.06365,VYNE
10,VYNE,2021.0,9.0,547483.0,94.39118,VYNE
11,VYNE,2021.0,11.0,21392.0,100.0,VYNE
12,VYNE,2021.0,12.0,-9827.0,-100.0,VYNE
13,VYNE,2022.0,3.0,506244.0,89.071014,VYNE
14,VYNE,2022.0,5.0,24397.0,100.0,VYNE
15,VYNE,2022.0,6.0,-14569.0,-100.0,VYNE
16,VYNE,2022.0,8.0,102500.0,100.0,VYNE
17,VYNE,2022.0,9.0,-14568.0,-100.0,VYNE
18,VYNE,2022.0,11.0,34705.0,100.0,VYNE
19,VYNE,2022.0,12.0,-14572.0,-100.0,VYNE
20,VYNE,2023.0,3.0,25924.0,76.077,VYNE
21,VYNE,2023.0,5.0,6430.0,100.0,VYNE
22,VYNE,2023.0,6.0,-1380.0,-100.0,VYNE
23,VYNE,2023.0,10.0,-11974.0,-100.0,VYNE
24,VYNE,2023.0,11.0,15284.0,100.0,VYNE
25,VYNE,2023.0,12.0,925000.0,100.0,VYNE
26,VYNE,2024.0,1.0,963585.0,99.70717,VYNE
27,VYNE,2024.0,4.0,-1416.0,-100.0,VYNE
28,VYNE,2024.0,5.0,4429.0,100.0,VYNE
29,VYNE,2024.0,7.0,-1308.0,-100.0,VYNE
0,JPC,2023.0,11.0,2500.0,100.0,JPC
1,JPC,2023.0,12.0,-4241.0,-100.0,JPC
2,JPC,2024.0,3.0,7900.0,100.0,JPC
0,IHD,2021.0,11.0,1000.0,100.0,IHD
1,IHD,2023.0,11.0,1000.0,100.0,IHD
0,SOPA,2023.0,8.0,-1550000.0,-100.0,SOPA
1,SOPA,2023.0,12.0,452352.0,100.0,SOPA
0,MASS,2020.0,12.0,14948094.0,100.0,MASS
1,MASS,2021.0,6.0,-65814.0,-24.574518,MASS
2,MASS,2021.0,7.0,-36000.0,-22.784811,MASS
3,MASS,2021.0,8.0,-50000.0,-33.783783,MASS
4,MASS,2021.0,9.0,-41000.0,-20.049685,MASS
5,MASS,2021.0,10.0,-45000.0,-69.23077,MASS
6,MASS,2021.0,11.0,-47800.0,-70.50147,MASS
7,MASS,2021.0,12.0,3911.0,8.906652,MASS
8,MASS,2022.0,1.0,-10000.0,-16.666666,MASS
9,MASS,2022.0,2.0,15508.0,33.333332,MASS
10,MASS,2022.0,3.0,-20000.0,-22.222221,MASS
11,MASS,2022.0,4.0,-34709.0,-27.885658,MASS
12,MASS,2022.0,6.0,-17506.0,-5.525256,MASS
13,MASS,2022.0,7.0,-65353.0,-100.0,MASS
14,MASS,2022.0,8.0,-99176.0,-63.638813,MASS
15,MASS,2022.0,9.0,-50000.0,-100.0,MASS
16,MASS,2022.0,10.0,-30000.0,-100.0,MASS
17,MASS,2022.0,11.0,-17415.0,-9.973256,MASS
18,MASS,2023.0,2.0,-86735.0,-58.118187,MASS
19,MASS,2023.0,3.0,385821.0,96.47044,MASS
20,MASS,2023.0,5.0,-70000.0,-100.0,MASS
21,MASS,2023.0,6.0,134501.0,50.33061,MASS
22,MASS,2023.0,12.0,-31580.0,-100.0,MASS
23,MASS,2024.0,2.0,-24598.0,-22.157566,MASS
24,MASS,2024.0,3.0,474106.0,95.7608,MASS
25,MASS,2024.0,4.0,0.0,0.0,MASS
26,MASS,2024.0,5.0,50000.0,100.0,MASS
27,MASS,2024.0,6.0,237786.0,68.323814,MASS
28,MASS,2024.0,8.0,0.0,0.0,MASS
0,NTAP,2019.0,1.0,7132.0,100.0,NTAP
1,NTAP,2019.0,2.0,-5050.0,-11.209767,NTAP
2,NTAP,2019.0,5.0,405373.0,35.400387,NTAP
3,NTAP,2019.0,6.0,-78790.0,-19.660244,NTAP
4,NTAP,2019.0,8.0,-3963.0,-10.439112,NTAP
5,NTAP,2019.0,9.0,52403.0,94.69109,NTAP
6,NTAP,2019.0,11.0,72.0,100.0,NTAP
7,NTAP,2019.0,12.0,-5284.0,-100.0,NTAP
8,NTAP,2020.0,1.0,-2500.0,-100.0,NTAP
9,NTAP,2020.0,2.0,9725.0,54.711674,NTAP
10,NTAP,2020.0,5.0,12600.0,53.19598,NTAP
11,NTAP,2020.0,6.0,169542.0,34.84174,NTAP
12,NTAP,2020.0,9.0,37263.0,33.67311,NTAP
13,NTAP,2020.0,12.0,26958.0,28.306522,NTAP
14,NTAP,2021.0,2.0,9725.0,54.711674,NTAP
15,NTAP,2021.0,3.0,8100.0,2.456779,NTAP
16,NTAP,2021.0,6.0,-3050.0,-100.0,NTAP
17,NTAP,2021.0,7.0,57700.0,100.0,NTAP
18,NTAP,2021.0,8.0,-22504.0,-12.88697,NTAP
19,NTAP,2021.0,9.0,9276.0,8.631567,NTAP
20,NTAP,2021.0,10.0,-4250.0,-100.0,NTAP
21,NTAP,2021.0,11.0,-4250.0,-100.0,NTAP
22,NTAP,2021.0,12.0,-31249.0,-100.0,NTAP
23,NTAP,2022.0,1.0,-4250.0,-100.0,NTAP
24,NTAP,2022.0,2.0,25924.0,25.285788,NTAP
25,NTAP,2022.0,3.0,-18250.0,-12.715998,NTAP
26,NTAP,2022.0,4.0,-13756.0,-19.053688,NTAP
27,NTAP,2022.0,5.0,20088.0,10.00528,NTAP
28,NTAP,2022.0,6.0,-34883.0,-26.909042,NTAP
29,NTAP,2022.0,7.0,253750.0,95.21576,NTAP
30,NTAP,2022.0,8.0,-35956.0,-19.45671,NTAP
31,NTAP,2022.0,9.0,10635.0,13.171094,NTAP
32,NTAP,2022.0,11.0,-3135.0,-15.282991,NTAP
33,NTAP,2022.0,12.0,-25207.0,-100.0,NTAP
34,NTAP,2023.0,1.0,-4500.0,-100.0,NTAP
35,NTAP,2023.0,2.0,-14171.0,-18.6881,NTAP
36,NTAP,2023.0,3.0,-22500.0,-100.0,NTAP
37,NTAP,2023.0,4.0,-16210.0,-21.714668,NTAP
38,NTAP,2023.0,5.0,220306.0,27.742924,NTAP
39,NTAP,2023.0,6.0,-20954.0,-24.0978,NTAP
40,NTAP,2023.0,7.0,129446.0,92.33611,NTAP
41,NTAP,2023.0,8.0,-22307.0,-39.334522,NTAP
42,NTAP,2023.0,9.0,-3835.0,-3.630082,NTAP
43,NTAP,2023.0,10.0,-34371.0,-100.0,NTAP
44,NTAP,2023.0,11.0,-8743.0,-17.967161,NTAP
45,NTAP,2023.0,12.0,-871.0,-100.0,NTAP
46,NTAP,2024.0,1.0,-27043.0,-55.530914,NTAP
47,NTAP,2024.0,2.0,-12544.0,-14.840755,NTAP
48,NTAP,2024.0,3.0,-24371.0,-100.0,NTAP
49,NTAP,2024.0,4.0,-41748.0,-41.669662,NTAP
50,NTAP,2024.0,5.0,197914.0,27.158531,NTAP
51,NTAP,2024.0,6.0,-89279.0,-65.63715,NTAP
52,NTAP,2024.0,7.0,81412.0,81.972694,NTAP
0,UGRO,2019.0,4.0,13333.0,100.0,UGRO
1,UGRO,2020.0,1.0,5277.0,100.0,UGRO
2,UGRO,2020.0,5.0,46250.0,100.0,UGRO
3,UGRO,2020.0,12.0,89854.0,100.0,UGRO
4,UGRO,2021.0,2.0,140440.0,100.0,UGRO
5,UGRO,2021.0,5.0,143142.0,100.0,UGRO
6,UGRO,2021.0,6.0,107462.0,100.0,UGRO
7,UGRO,2021.0,9.0,-15000.0,-100.0,UGRO
8,UGRO,2021.0,10.0,-15000.0,-100.0,UGRO
9,UGRO,2021.0,11.0,-15000.0,-100.0,UGRO
10,UGRO,2021.0,12.0,9696.0,94.09938,UGRO
11,UGRO,2022.0,1.0,201337.0,100.0,UGRO
12,UGRO,2022.0,2.0,-15000.0,-100.0,UGRO
13,UGRO,2022.0,5.0,4889.0,100.0,UGRO
14,UGRO,2022.0,6.0,34408.0,100.0,UGRO
15,UGRO,2022.0,8.0,-129190.0,-100.0,UGRO
16,UGRO,2022.0,12.0,25555.0,100.0,UGRO
17,UGRO,2023.0,1.0,151942.0,97.02431,UGRO
18,UGRO,2023.0,5.0,115000.0,100.0,UGRO
19,UGRO,2023.0,6.0,113314.0,100.0,UGRO
20,UGRO,2023.0,8.0,10000.0,100.0,UGRO
21,UGRO,2023.0,11.0,31004.0,100.0,UGRO
22,UGRO,2024.0,2.0,11364.0,100.0,UGRO
23,UGRO,2024.0,4.0,-1000.0,-100.0,UGRO
24,UGRO,2024.0,6.0,313750.0,100.0,UGRO
0,GALT,2019.0,1.0,106220.0,43.458694,GALT
1,GALT,2019.0,2.0,-4500.0,-4.597936,GALT
2,GALT,2019.0,8.0,-38690.0,-100.0,GALT
3,GALT,2019.0,10.0,-17000.0,-100.0,GALT
4,GALT,2019.0,11.0,3000.0,100.0,GALT
5,GALT,2020.0,9.0,26413.0,100.0,GALT
6,GALT,2020.0,10.0,2369.0,10.590549,GALT
7,GALT,2020.0,11.0,12471.0,100.0,GALT
8,GALT,2020.0,12.0,14054.0,100.0,GALT
9,GALT,2021.0,1.0,-53887.0,-62.57708,GALT
10,GALT,2021.0,2.0,4133.0,17.125927,GALT
11,GALT,2021.0,3.0,31374.0,61.0698,GALT
12,GALT,2021.0,6.0,5208.0,100.0,GALT
13,GALT,2021.0,7.0,2496.0,11.095305,GALT
14,GALT,2021.0,8.0,-828.0,-4.318798,GALT
15,GALT,2021.0,9.0,1764.0,8.105127,GALT
16,GALT,2021.0,10.0,-2796.0,-7.515321,GALT
17,GALT,2021.0,11.0,2165.0,9.767652,GALT
18,GALT,2021.0,12.0,1862080.0,98.93735,GALT
19,GALT,2022.0,1.0,714191.0,97.27591,GALT
20,GALT,2022.0,2.0,7812.0,28.088594,GALT
21,GALT,2022.0,3.0,20927.0,100.0,GALT
22,GALT,2022.0,4.0,31347.0,100.0,GALT
23,GALT,2022.0,5.0,31434.0,100.0,GALT
24,GALT,2022.0,6.0,27139.0,100.0,GALT
25,GALT,2022.0,7.0,-110127.0,-61.856243,GALT
26,GALT,2022.0,8.0,17239.0,100.0,GALT
27,GALT,2022.0,9.0,31249.0,100.0,GALT
28,GALT,2022.0,10.0,33483.0,100.0,GALT
29,GALT,2022.0,11.0,31893.0,100.0,GALT
30,GALT,2022.0,12.0,-67078.0,-52.31314,GALT
31,GALT,2023.0,1.0,637773.0,100.0,GALT
32,GALT,2023.0,2.0,168524.0,100.0,GALT
33,GALT,2023.0,3.0,-56214.0,-59.26996,GALT
